BioProject,Run,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
PRJNA847046,SRR19890597,Streptococcus agalactiae,1311,S,192,5159,5351,0.13489
PRJNA847046,SRR19890598,Paracoccus yeei,147645,S,16,5494,5510,0.26176
PRJNA847046,SRR19890598,Escherichia coli,562,S,28,3271,3299,0.15672
PRJNA847046,SRR19890598,Streptococcus agalactiae,1311,S,70,2329,2399,0.11397
PRJNA847046,SRR19890599,Streptococcus agalactiae,1311,S,1078,27074,28152,0.21814
PRJNA847046,SRR19890599,Paracoccus yeei,147645,S,152,17768,17920,0.13886
PRJNA847046,SRR19890599,synthetic construct,32630,S,13330,0,13330,0.10329
PRJNA847046,SRR19890600,Paracoccus yeei,147645,S,220,20085,20305,0.35042
PRJNA847046,SRR19890601,Paracoccus yeei,147645,S,328,39392,39720,0.33272
PRJNA847046,SRR19890601,Streptococcus agalactiae,1311,S,449,12837,13286,0.11129
PRJNA847046,SRR19890602,Paracoccus yeei,147645,S,297,39446,39743,0.30063
PRJNA847046,SRR19890602,Escherichia coli,562,S,6417,15604,22021,0.16657
PRJNA847046,SRR19890603,Paracoccus yeei,147645,S,458,41849,42307,0.30711
PRJNA847046,SRR19890603,Streptococcus agalactiae,1311,S,963,19996,20959,0.15214
PRJNA847046,SRR19890604,Paracoccus yeei,147645,S,335,31361,31696,0.26297
PRJNA847046,SRR19890604,Haemophilus influenzae,727,S,5302,10446,15748,0.13066
PRJNA847046,SRR19890604,Streptococcus agalactiae,1311,S,511,13346,13857,0.11497
PRJNA847046,SRR19890605,Paracoccus yeei,147645,S,468,56135,56603,0.37366
PRJNA847046,SRR19890605,Streptococcus agalactiae,1311,S,994,24919,25913,0.17106
PRJNA847046,SRR19890606,Paracoccus yeei,147645,S,298,31267,31565,0.39172
PRJNA847046,SRR19890606,Streptococcus agalactiae,1311,S,577,11919,12496,0.15508
PRJNA847046,SRR19890607,Paracoccus yeei,147645,S,282,27717,27999,0.27416
PRJNA847046,SRR19890607,Streptococcus agalactiae,1311,S,589,11370,11959,0.11710
PRJNA847046,SRR19890610,Paracoccus yeei,147645,S,328,39392,39720,0.33272
PRJNA847046,SRR19890610,Streptococcus agalactiae,1311,S,449,12837,13286,0.11129
PRJNA847046,SRR19890611,Paracoccus yeei,147645,S,468,56135,56603,0.37366
PRJNA847046,SRR19890611,Streptococcus agalactiae,1311,S,994,24919,25913,0.17106
PRJNA879945,SRR21574815,Bacillus velezensis,492670,S,27,479,506,0.23222
PRJNA879945,SRR21574815,Staphylococcus aureus,1280,S,29,305,334,0.15328
PRJNA879945,SRR21574815,Moraxella osloensis,34062,S,236,17,253,0.11611
PRJNA879945,SRR21574815,Bacillus sp. S3,486398,S,74,174,248,0.11381
PRJNA879945,SRR21574816,Simonsiella muelleri,72,S,29650,249,29899,0.85594
PRJNA879945,SRR21574817,Streptomyces sp. CB00271,2750025,S,60455,809,61264,0.86669
PRJNA879945,SRR21574818,Sellimonas intestinalis,1653434,S,13507,261,13768,0.19258
PRJNA879945,SRR21574819,Simonsiella muelleri,72,S,517,14,531,0.24572
PRJNA879945,SRR21574819,Haemophilus parainfluenzae,729,S,360,2,362,0.16752
PRJNA879945,SRR21574819,Veillonella atypica,39777,S,114,227,341,0.15780
PRJNA879945,SRR21574820,Akkermansia muciniphila,239935,S,498,5,503,0.13822
PRJNA879945,SRR21574821,Escherichia coli,562,S,19,652,671,0.12156
PRJNA879945,SRR21574822,Streptococcus pneumoniae,1313,S,33,2540,2573,0.13094
PRJNA879945,SRR21574823,Corynebacterium glutamicum,1718,S,69,33318,33387,0.50291
PRJNA879945,SRR21574823,Staphylococcus aureus,1280,S,283,8093,8376,0.12617
PRJNA879945,SRR21574824,Segatella copri,165179,S,655,4,659,0.14998
PRJNA879945,SRR21574825,Simonsiella muelleri,72,S,20473,284,20757,0.58242
PRJNA879945,SRR21574825,Corynebacterium resistens,258224,S,188,5373,5561,0.15604
PRJNA879945,SRR21574826,Castellaniella defragrans,75697,S,8675,171,8846,0.23935
PRJNA879945,SRR21574827,Moraxella osloensis,34062,S,18163,13,18176,0.82739
PRJNA879945,SRR21574828,Cutibacterium acnes,1747,S,1290,5,1295,0.26968
PRJNA879945,SRR21574830,Corynebacterium glutamicum,1718,S,24,21007,21031,0.43295
PRJNA879945,SRR21574830,Simonsiella muelleri,72,S,19384,44,19428,0.39995
PRJNA879945,SRR21574831,Corynebacterium glutamicum,1718,S,75,38413,38488,0.75078
PRJNA879945,SRR21574832,synthetic construct,32630,S,33993,0,33993,0.69037
PRJNA879945,SRR21574833,Staphylococcus aureus,1280,S,75,353,428,0.30355
PRJNA879945,SRR21574833,Staphylococcus simulans,1286,S,252,8,260,0.18440
PRJNA879945,SRR21574833,Gardnerella swidsinskii,2792979,S,218,0,218,0.15461
PRJNA879945,SRR21574834,Akkermansia muciniphila,239935,S,8536,16,8552,0.41086
PRJNA879945,SRR21574834,Muribaculum intestinale,1796646,S,5025,91,5116,0.24578
PRJNA879945,SRR21574834,Duncaniella sp. B8,2576606,S,2471,52,2523,0.12121
PRJNA879945,SRR21574835,Akkermansia muciniphila,239935,S,14774,30,14804,0.45376
PRJNA879945,SRR21574835,Duncaniella sp. B8,2576606,S,4578,57,4635,0.14207
PRJNA879945,SRR21574836,Abiotrophia defectiva,46125,S,7236,12,7248,0.36395
PRJNA879945,SRR21574836,Streptococcus intermedius,1338,S,19,2549,2568,0.12895
PRJNA879945,SRR21574838,Castellaniella defragrans,75697,S,11710,39,11749,0.30061
PRJNA879945,SRR21574838,synthetic construct,32630,S,7967,0,7967,0.20384
PRJNA879945,SRR21574839,Akkermansia muciniphila,239935,S,7608,37,7645,0.15478
PRJNA879945,SRR21574839,Muribaculum intestinale,1796646,S,6388,124,6512,0.13184
PRJNA879945,SRR21574840,Akkermansia muciniphila,239935,S,8678,102,8780,0.32888
PRJNA879945,SRR21574840,Duncaniella sp. B8,2576606,S,5025,24,5049,0.18912
PRJNA879945,SRR21574841,Brevibacterium sp. CS2,2575923,S,15309,150,15459,0.30458
PRJNA879945,SRR21574841,Brachybacterium faecium,43669,S,6928,468,7396,0.14572
PRJNA879945,SRR21574841,Kocuria palustris,71999,S,5242,520,5762,0.11353
PRJNA879945,SRR21574841,synthetic construct,32630,S,5321,0,5321,0.10484
PRJNA879945,SRR21574842,Staphylococcus aureus,1280,S,399,11192,11591,0.34426
PRJNA879945,SRR21574842,Cutibacterium acnes,1747,S,5766,11,5777,0.17158
PRJNA879945,SRR21574842,Moraxella osloensis,34062,S,5061,16,5077,0.15079
PRJNA879945,SRR21574843,Akkermansia muciniphila,239935,S,10010,43,10053,0.36688
PRJNA879945,SRR21574844,Pseudomonas aeruginosa,287,S,598,27819,28417,0.82457
PRJNA879945,SRR21574845,Akkermansia muciniphila,239935,S,9543,42,9585,0.30158
PRJNA879945,SRR21574846,Akkermansia muciniphila,239935,S,1217,15,1232,0.10895
PRJNA879945,SRR21574848,Segatella copri,165179,S,909,2,911,0.14656
PRJNA879945,SRR21574850,Cutibacterium acnes,1747,S,2254,6,2260,0.14266
PRJNA879945,SRR21574851,Corynebacterium glutamicum,1718,S,21,12853,12874,0.51496
PRJNA879945,SRR21574851,Comamonas flocculans,2597701,S,2695,73,2768,0.11072
PRJNA879945,SRR21574853,Simonsiella muelleri,72,S,2315,64,2379,0.21409
PRJNA879945,SRR21574854,Simonsiella muelleri,72,S,1232,19,1251,0.51397
PRJNA879945,SRR21574854,Cutibacterium acnes,1747,S,673,0,673,0.27650
PRJNA879945,SRR21574855,Streptomyces sp. CB00271,2750025,S,575,1,576,0.15426
PRJNA879945,SRR21574855,Simonsiella muelleri,72,S,501,13,514,0.13765
PRJNA879945,SRR21574855,Cutibacterium acnes,1747,S,434,1,435,0.11650
PRJNA879945,SRR21574856,Cutibacterium acnes,1747,S,255,0,255,0.30249
PRJNA879945,SRR21574856,Simonsiella muelleri,72,S,237,0,237,0.28114
PRJNA879945,SRR21574856,Gardnerella swidsinskii,2792979,S,86,13,99,0.11744
PRJNA886972,SRR21817121,Achromobacter xylosoxidans,85698,S,18710,1298,20008,0.53114
PRJNA886972,SRR21817122,Achromobacter xylosoxidans,85698,S,7287,505,7792,0.51681
PRJNA886972,SRR21817122,synthetic construct,32630,S,2062,0,2062,0.13676
PRJNA886972,SRR21817123,Achromobacter xylosoxidans,85698,S,19941,1409,21350,0.52270
PRJNA886972,SRR21817124,Achromobacter xylosoxidans,85698,S,53865,3562,57427,0.53428
PRJNA886972,SRR21817125,Achromobacter xylosoxidans,85698,S,30118,1905,32023,0.47104
PRJNA886972,SRR21817125,synthetic construct,32630,S,12586,0,12586,0.18513
PRJNA886972,SRR21817126,Achromobacter xylosoxidans,85698,S,19359,1275,20634,0.52848
PRJNA886972,SRR21817126,synthetic construct,32630,S,4160,0,4160,0.10655
PRJNA886972,SRR21817127,Achromobacter xylosoxidans,85698,S,13990,785,14775,0.65269
PRJNA886972,SRR21817127,Achromobacter pestifer,1353889,S,2430,126,2556,0.11291
PRJNA886972,SRR21817128,Aquabacterium olei,1296669,S,1904607,93319,1997926,0.12527
PRJNA886972,SRR21817129,Aquabacterium olei,1296669,S,1768798,86461,1855259,0.12649
PRJNA886972,SRR21817130,Achromobacter xylosoxidans,85698,S,17767,969,18736,0.63059
PRJNA886972,SRR21817130,synthetic construct,32630,S,3722,0,3722,0.12527
PRJNA886972,SRR21817130,Achromobacter pestifer,1353889,S,2889,142,3031,0.10201
PRJNA886972,SRR21817131,Achromobacter xylosoxidans,85698,S,21623,1459,23082,0.56830
PRJNA886972,SRR21817132,Achromobacter xylosoxidans,85698,S,23981,1534,25515,0.56549
PRJNA886972,SRR21817133,Achromobacter xylosoxidans,85698,S,12381,851,13232,0.51426
PRJNA886972,SRR21817133,synthetic construct,32630,S,3841,0,3841,0.14928
PRJNA886972,SRR21817134,Achromobacter xylosoxidans,85698,S,13801,1003,14804,0.47982
PRJNA886972,SRR21817135,Achromobacter xylosoxidans,85698,S,46108,2650,48758,0.69642
PRJNA886972,SRR21817135,Achromobacter pestifer,1353889,S,8112,432,8544,0.12204
PRJNA886972,SRR21817136,Achromobacter xylosoxidans,85698,S,67264,3652,70916,0.72702
PRJNA886972,SRR21817136,Achromobacter pestifer,1353889,S,11067,568,11635,0.11928
PRJNA886972,SRR21817137,Achromobacter xylosoxidans,85698,S,15042,1061,16103,0.48094
PRJNA886972,SRR21817138,Achromobacter xylosoxidans,85698,S,21448,1450,22898,0.50870
PRJNA886972,SRR21817139,Achromobacter xylosoxidans,85698,S,21224,1532,22756,0.49002
PRJNA886972,SRR21817140,Achromobacter xylosoxidans,85698,S,56275,3688,59963,0.41415
PRJNA886972,SRR21817140,synthetic construct,32630,S,36248,0,36248,0.25036
PRJNA886972,SRR21817141,Achromobacter xylosoxidans,85698,S,18966,1061,20027,0.66958
PRJNA886972,SRR21817141,Achromobacter pestifer,1353889,S,3406,175,3581,0.11973
PRJNA886972,SRR21817142,Achromobacter xylosoxidans,85698,S,12242,701,12943,0.60937
PRJNA886972,SRR21817142,Achromobacter pestifer,1353889,S,2191,119,2310,0.10876
PRJNA886972,SRR21817142,synthetic construct,32630,S,2225,0,2225,0.10476
PRJNA886972,SRR21817143,Achromobacter xylosoxidans,85698,S,26072,1528,27600,0.63227
PRJNA886972,SRR21817143,Achromobacter pestifer,1353889,S,4778,264,5042,0.11550
PRJNA886972,SRR21817144,Achromobacter xylosoxidans,85698,S,16642,992,17634,0.64819
PRJNA886972,SRR21817144,Achromobacter pestifer,1353889,S,2962,160,3122,0.11476
PRJNA886972,SRR21817145,Achromobacter xylosoxidans,85698,S,19908,1460,21368,0.46602
PRJNA886972,SRR21817145,synthetic construct,32630,S,4644,0,4644,0.10128
PRJNA886972,SRR21817146,Achromobacter xylosoxidans,85698,S,33387,2286,35673,0.49892
PRJNA894103,SRR22060703,Blautia wexlerae,418240,S,5754,2674,8428,0.22946
PRJNA894103,SRR22060703,Phocaeicola vulgatus,821,S,3840,15,3855,0.10496
PRJNA894103,SRR22060704,synthetic construct,32630,S,4179,0,4179,0.15948
PRJNA894103,SRR22060704,Blautia wexlerae,418240,S,3088,15,3103,0.11842
PRJNA894103,SRR22060705,Segatella copri,165179,S,10256,3,10259,0.19913
PRJNA894103,SRR22060706,Blautia wexlerae,418240,S,4743,213,4956,0.16575
PRJNA894103,SRR22060706,Acetobacter aceti,435,S,1784,2119,3903,0.13053
PRJNA894103,SRR22060707,Blautia wexlerae,418240,S,4177,1663,5840,0.20014
PRJNA894103,SRR22060707,Corynebacterium massiliense,441501,S,21,3086,3107,0.10648
PRJNA894103,SRR22060708,Faecalibacterium prausnitzii,853,S,42,4290,4332,0.13145
PRJNA894103,SRR22060709,Acetobacter aceti,435,S,2500,2703,5203,0.15829
PRJNA894103,SRR22060709,Blautia wexlerae,418240,S,3395,700,4095,0.12458
PRJNA894103,SRR22060709,Lactobacillus delbrueckii,1584,S,3114,717,3831,0.11655
PRJNA894103,SRR22060710,Blautia wexlerae,418240,S,3463,306,3769,0.13217
PRJNA894103,SRR22060710,synthetic construct,32630,S,2897,0,2897,0.10159
PRJNA894103,SRR22060711,Blautia wexlerae,418240,S,5476,32,5508,0.22271
PRJNA894103,SRR22060711,Streptomyces mobaraensis,35621,S,27,3937,3964,0.16028
PRJNA894103,SRR22060711,synthetic construct,32630,S,2878,0,2878,0.11637
PRJNA894103,SRR22060712,synthetic construct,32630,S,3431,0,3431,0.11603
PRJNA894103,SRR22060713,Blautia wexlerae,418240,S,6013,404,6417,0.16570
PRJNA894103,SRR22060713,Segatella copri,165179,S,5232,0,5232,0.13510
PRJNA894103,SRR22060714,Streptomyces mobaraensis,35621,S,39,4307,4346,0.19542
PRJNA894103,SRR22060714,Blautia wexlerae,418240,S,2838,31,2869,0.12901
PRJNA894103,SRR22060714,Acetobacter aceti,435,S,1378,1209,2587,0.11633
PRJNA894103,SRR22060715,Faecalibacterium prausnitzii,853,S,99,10294,10393,0.26960
PRJNA894103,SRR22060715,Blautia wexlerae,418240,S,6172,79,6251,0.16215
PRJNA894103,SRR22060715,Phocaeicola vulgatus,821,S,5292,21,5313,0.13782
PRJNA894103,SRR22060716,synthetic construct,32630,S,4868,0,4868,0.16299
PRJNA894103,SRR22060716,Bifidobacterium adolescentis,1680,S,2773,432,3205,0.10731
PRJNA894103,SRR22060717,Blautia wexlerae,418240,S,3570,1005,4575,0.14100
PRJNA894103,SRR22060717,synthetic construct,32630,S,3621,0,3621,0.11160
PRJNA894103,SRR22060718,Blautia wexlerae,418240,S,5227,806,6033,0.23581
PRJNA894103,SRR22060719,synthetic construct,32630,S,9362,0,9362,0.17640
PRJNA894103,SRR22060719,Blautia wexlerae,418240,S,4183,1161,5344,0.10069
PRJNA894103,SRR22060720,Corynebacterium glutamicum,1718,S,38,12304,12342,0.42631
PRJNA894103,SRR22060721,Blautia wexlerae,418240,S,3495,306,3801,0.16296
PRJNA894103,SRR22060722,Blautia wexlerae,418240,S,2033,204,2237,0.10477
PRJNA894103,SRR22060723,Streptomyces mobaraensis,35621,S,58,8584,8642,0.12168
PRJNA894103,SRR22060724,Blautia wexlerae,418240,S,3896,1145,5041,0.12054
PRJNA894103,SRR22060725,Acetobacter aceti,435,S,7009,2944,9953,0.24350
PRJNA894103,SRR22060725,Blautia wexlerae,418240,S,4798,111,4909,0.12010
PRJNA894103,SRR22060726,Blautia wexlerae,418240,S,10389,92,10481,0.25471
PRJNA894103,SRR22060727,synthetic construct,32630,S,5433,0,5433,0.17634
PRJNA894103,SRR22060728,Blautia wexlerae,418240,S,9603,2244,11847,0.24729
PRJNA894103,SRR22060728,synthetic construct,32630,S,5141,0,5141,0.10731
PRJNA894103,SRR22060729,Phocaeicola vulgatus,821,S,6681,51,6732,0.12135
PRJNA894103,SRR22060730,synthetic construct,32630,S,9130,0,9130,0.24301
PRJNA894103,SRR22060730,Peduovirus P22H1,2844217,S,2010,3335,5345,0.14227
PRJNA894103,SRR22060730,Pseudomonas marginalis,298,S,3946,2,3948,0.10508
PRJNA894103,SRR22060731,Blautia wexlerae,418240,S,10979,870,11849,0.22348
PRJNA894103,SRR22060732,Blautia wexlerae,418240,S,3442,358,3800,0.17845
PRJNA894103,SRR22060732,Bifidobacterium longum,216816,S,795,1652,2447,0.11491
PRJNA894103,SRR22060733,Blautia wexlerae,418240,S,4431,971,5402,0.22684
PRJNA894103,SRR22060733,synthetic construct,32630,S,3060,0,3060,0.12850
PRJNA894103,SRR22060734,Blautia wexlerae,418240,S,3140,63,3203,0.11348
PRJNA894103,SRR22060735,Blautia wexlerae,418240,S,7200,893,8093,0.19425
PRJNA894103,SRR22060735,synthetic construct,32630,S,5550,0,5550,0.13321
PRJNA894103,SRR22060736,Blautia wexlerae,418240,S,6271,1735,8006,0.25778
PRJNA894103,SRR22060737,Dietzia sp. oral taxon 368,712270,S,8185,392,8577,0.46662
PRJNA894103,SRR22060738,Corynebacterium afermentans,38286,S,93,4168,4261,0.20892
PRJNA894103,SRR22060738,synthetic construct,32630,S,3636,0,3636,0.17828
PRJNA894103,SRR22060738,Blautia wexlerae,418240,S,2458,136,2594,0.12719
PRJNA894103,SRR22060739,Blautia wexlerae,418240,S,3035,568,3603,0.20312
PRJNA894103,SRR22060739,synthetic construct,32630,S,2933,0,2933,0.16535
PRJNA894103,SRR22060740,Blautia wexlerae,418240,S,7115,597,7712,0.23867
PRJNA894103,SRR22060740,synthetic construct,32630,S,5109,0,5109,0.15811
PRJNA894103,SRR22060741,synthetic construct,32630,S,7295,0,7295,0.13237
PRJNA894103,SRR22060741,Blautia wexlerae,418240,S,6770,294,7064,0.12818
PRJNA894103,SRR22060742,Maliibacterium massiliense,2086585,S,6482,566,7048,0.13508
PRJNA894103,SRR22060743,Corynebacterium accolens,38284,S,33,7104,7137,0.12643
PRJNA894103,SRR22060743,Blautia wexlerae,418240,S,6107,410,6517,0.11545
PRJNA894103,SRR22060744,Blautia wexlerae,418240,S,9925,2286,12211,0.26739
PRJNA894103,SRR22060744,Corynebacterium bovis,36808,S,5650,60,5710,0.12504
PRJNA894103,SRR22060744,Anaerostipes hadrus,649756,S,4660,277,4937,0.10811
PRJNA894103,SRR22060745,synthetic construct,32630,S,3858,0,3858,0.15157
PRJNA894103,SRR22060745,Blautia wexlerae,418240,S,3747,19,3766,0.14796
PRJNA894103,SRR22060745,Faecalibacterium prausnitzii,853,S,594,2549,3143,0.12348
PRJNA894103,SRR22060746,Blautia wexlerae,418240,S,5339,528,5867,0.18234
PRJNA894103,SRR22060747,Acetobacter aceti,435,S,2626,2374,5000,0.16846
PRJNA894103,SRR22060747,Blautia wexlerae,418240,S,4501,43,4544,0.15309
PRJNA894103,SRR22060748,Blautia wexlerae,418240,S,5536,25,5561,0.15044
PRJNA894103,SRR22060749,Simonsiella muelleri,72,S,7116,71,7187,0.18932
PRJNA894103,SRR22060749,Acetobacter aceti,435,S,3508,3055,6563,0.17288
PRJNA894103,SRR22060749,Corynebacterium bovis,36808,S,3153,1891,5044,0.13287
PRJNA894103,SRR22060750,Blautia wexlerae,418240,S,9184,1120,10304,0.26109
PRJNA894103,SRR22060751,Phocaeicola vulgatus,821,S,3600,66,3666,0.10284
PRJNA894103,SRR22060752,synthetic construct,32630,S,2833,0,2833,0.10393
PRJNA894103,SRR22060753,Blautia wexlerae,418240,S,4223,1541,5764,0.16600
PRJNA894103,SRR22060754,Simonsiella muelleri,72,S,8495,85,8580,0.33711
PRJNA894103,SRR22060754,Corynebacterium accolens,38284,S,20,4384,4404,0.17303
PRJNA894103,SRR22060754,synthetic construct,32630,S,3459,0,3459,0.13590
PRJNA894103,SRR22060755,Blautia wexlerae,418240,S,7489,1851,9340,0.16713
PRJNA894103,SRR22060756,Corynebacterium glutamicum,1718,S,19,11756,11775,0.33971
PRJNA894103,SRR22060757,Blautia wexlerae,418240,S,6189,1137,7326,0.18000
PRJNA894103,SRR22060757,Roseburia intestinalis,166486,S,3861,854,4715,0.11585
PRJNA894103,SRR22060757,synthetic construct,32630,S,4406,0,4406,0.10826
PRJNA894103,SRR22060757,Bifidobacterium longum,216816,S,1400,2983,4383,0.10769
PRJNA894103,SRR22060758,Bifidobacterium longum,216816,S,257,5407,5664,0.19400
PRJNA894103,SRR22060758,synthetic construct,32630,S,3073,0,3073,0.10525
PRJNA894103,SRR22060759,Corynebacterium sp. ATCC 6931,1487956,S,20,4807,4827,0.14117
PRJNA894103,SRR22060759,Blautia wexlerae,418240,S,4446,176,4622,0.13517
PRJNA894103,SRR22060759,synthetic construct,32630,S,4615,0,4615,0.13497
PRJNA894103,SRR22060760,Blautia wexlerae,418240,S,4493,1042,5535,0.14393
PRJNA894103,SRR22060760,Corynebacterium kroppenstedtii,161879,S,3044,1155,4199,0.10919
PRJNA894103,SRR22060761,Faecalibacterium prausnitzii,853,S,33,2684,2717,0.11015
PRJNA894103,SRR22060761,Dorea longicatena,88431,S,2580,36,2616,0.10605
PRJNA894103,SRR22060761,Phocaeicola vulgatus,821,S,2428,46,2474,0.10030
PRJNA894103,SRR22060762,Blautia wexlerae,418240,S,2982,372,3354,0.15044
PRJNA894103,SRR22060762,synthetic construct,32630,S,2808,0,2808,0.12595
PRJNA894103,SRR22060762,Faecalibacterium prausnitzii,853,S,313,2047,2360,0.10585
PRJNA894103,SRR22060763,synthetic construct,32630,S,1466,0,1466,0.14070
PRJNA894103,SRR22060763,Streptomyces sp. CB00271,2750025,S,25,1264,1289,0.12372
PRJNA894103,SRR22060764,synthetic construct,32630,S,7210,0,7210,0.25304
PRJNA894103,SRR22060764,Faecalibacterium prausnitzii,853,S,33,3551,3584,0.12578
PRJNA894103,SRR22060765,Blautia wexlerae,418240,S,7598,93,7691,0.25759
PRJNA894103,SRR22060765,Bifidobacterium adolescentis,1680,S,3488,121,3609,0.12087
PRJNA894103,SRR22060766,synthetic construct,32630,S,4035,0,4035,0.17133
PRJNA894103,SRR22060766,Blautia wexlerae,418240,S,3326,341,3667,0.15570
PRJNA894103,SRR22060768,Corynebacterium glutamicum,1718,S,133,19253,19386,0.32974
PRJNA894103,SRR22060768,Corynebacterium sp. ATCC 6931,1487956,S,81,13240,13321,0.22658
PRJNA894103,SRR22060770,Blautia wexlerae,418240,S,9255,406,9661,0.18762
PRJNA894103,SRR22060770,Corynebacterium glutamicum,1718,S,22,5435,5457,0.10598
PRJNA894103,SRR22060772,Staphylococcus aureus,1280,S,6198,30990,37188,0.27154
PRJNA894103,SRR22060772,Corynebacterium glutamicum,1718,S,120,24944,25064,0.18301
PRJNA894103,SRR22060773,Blautia wexlerae,418240,S,2792,428,3220,0.11443
PRJNA894103,SRR22060773,Faecalibacterium prausnitzii,853,S,414,2683,3097,0.11006
PRJNA894103,SRR22060774,Blautia wexlerae,418240,S,7453,800,8253,0.27740
PRJNA894103,SRR22060774,synthetic construct,32630,S,3670,0,3670,0.12336
PRJNA894103,SRR22060775,Blautia wexlerae,418240,S,2704,576,3280,0.10712
PRJNA894103,SRR22060775,synthetic construct,32630,S,3113,0,3113,0.10166
PRJNA894103,SRR22060776,Corynebacterium glutamicum,1718,S,18,6592,6610,0.23667
PRJNA894103,SRR22060776,Streptomyces mobaraensis,35621,S,33,5093,5126,0.18354
PRJNA894103,SRR22060776,Blautia wexlerae,418240,S,3427,36,3463,0.12399
PRJNA894103,SRR22060777,Blautia wexlerae,418240,S,4891,2033,6924,0.20724
PRJNA894103,SRR22060778,Acetobacter aceti,435,S,4712,1730,6442,0.23402
PRJNA894103,SRR22060778,Blautia wexlerae,418240,S,4642,89,4731,0.17186
PRJNA894103,SRR22060779,Simonsiella muelleri,72,S,25673,305,25978,0.50436
PRJNA894103,SRR22060780,Blautia wexlerae,418240,S,4899,910,5809,0.22072
PRJNA894103,SRR22060781,Blautia wexlerae,418240,S,7554,758,8312,0.18083
PRJNA894103,SRR22060782,Segatella copri,165179,S,5867,2,5869,0.18287
PRJNA894103,SRR22060783,Blautia wexlerae,418240,S,6433,395,6828,0.29882
PRJNA894103,SRR22060784,Blautia wexlerae,418240,S,4161,937,5098,0.15058
PRJNA894103,SRR22060784,Corynebacterium sp. SCR221107,3017361,S,218,3403,3621,0.10695
PRJNA894103,SRR22060785,Blautia wexlerae,418240,S,5466,997,6463,0.21355
PRJNA894103,SRR22060786,Blautia wexlerae,418240,S,4754,1219,5973,0.26993
PRJNA894103,SRR22060788,Blautia wexlerae,418240,S,6388,344,6732,0.16579
PRJNA894103,SRR22060789,Streptococcus agalactiae,1311,S,60,4026,4086,0.12088
PRJNA894103,SRR22060789,Blautia wexlerae,418240,S,3737,272,4009,0.11860
