sample_id,sample_name,sequencing_date,taxonomy_name,taxonomy_id,taxonomy_lvl,assigned_reads,added_reads,total_reads,fraction_total_reads
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium singulare,161899,S,1204,238,1442,0.00425
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis sp. QXT-31,1357916,S,1369,69,1438,0.00424
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Staphylococcus hominis,1290,S,1219,162,1381,0.00407
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Phyllobacterium zundukense,1867719,S,1286,35,1321,0.00389
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Eimeria acervulina,5801,S,1171,72,1243,0.00366
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Salmonella enterica,28901,S,138,1049,1187,0.0035
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Caulobacter vibrioides,155892,S,1033,132,1165,0.00343
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis sp. EG6,1874061,S,905,214,1119,0.0033
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingobium yanoikuyae,13690,S,742,351,1093,0.00322
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Shigella flexneri,623,S,17,978,995,0.00293
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Acinetobacter lwoffii,28090,S,373,605,978,0.00288
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Xanthomonas euvesicatoria,456327,S,605,359,964,0.00284
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Bradyrhizobium sp. SK17,2057741,S,865,84,949,0.0028
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Staphylococcus aureus,1280,S,84,843,927,0.00273
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium imitans,156978,S,801,123,924,0.00272
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium segmentosum,43990,S,895,13,908,0.00268
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Delftia sp. Cs1-4,742013,S,506,390,896,0.00264
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Pseudomonas putida,303,S,544,325,869,0.00256
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium aurimucosum,169292,S,830,40,870,0.00256
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Novosphingobium sp. P6W,1609758,S,856,10,866,0.00255
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Cutibacterium granulosum,33011,S,832,9,841,0.00248
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Delftia sp. HK171,1920191,S,452,382,834,0.00246
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Caulobacter segnis,88688,S,741,74,815,0.0024
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis lindanitolerans,2054227,S,676,135,811,0.00239
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingomonas sp. IC081,304378,S,662,102,764,0.00225
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Micrococcus luteus,1270,S,596,159,755,0.00223
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Streptococcus mitis,28037,S,633,121,754,0.00222
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Pseudomonas sp. phDV1,253237,S,352,398,750,0.00221
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Yersinia pestis,632,S,1,739,740,0.00218
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis sp. FD7,1914525,S,656,77,733,0.00216
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis alaskensis,117207,S,658,31,689,0.00203
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Brevundimonas mediterranea,74329,S,628,41,669,0.00197
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Pseudomonas stutzeri,316,S,567,95,662,0.00195
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Pseudomonas oleovorans,301,S,393,237,630,0.00186
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Thermus thermophilus,274,S,350,281,631,0.00186
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium kroppenstedtii,161879,S,625,6,631,0.00186
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Nocardiopsis dassonvillei,2014,S,609,4,613,0.00181
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Acinetobacter sp. NEB 394,2743575,S,396,192,588,0.00173
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Caulobacter flavus,1679497,S,551,33,584,0.00172
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Finegoldia magna,1260,S,512,60,572,0.00169
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium sp. NML98-0116,702967,S,550,25,575,0.00169
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Acinetobacter baumannii,470,S,90,475,565,0.00167
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Caulobacter sp. FWC26,69665,S,472,74,546,0.00161
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis granuli,267128,S,177,358,535,0.00158
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Corynebacterium ureicelerivorans,401472,S,502,17,519,0.00153
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Massilia oculi,945844,S,497,14,511,0.00151
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Streptococcus pneumoniae,1313,S,159,326,485,0.00143
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingobium sp. YG1,2082188,S,428,49,477,0.00141
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Sphingopyxis sp. 113P3,292913,S,402,61,463,0.00136
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Gardnerella vaginalis,2702,S,441,8,449,0.00132
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Haemophilus parainfluenzae,729,S,417,25,442,0.0013
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Streptococcus oralis,1303,S,343,93,436,0.00128
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Streptococcus thermophilus,1308,S,233,202,435,0.00128
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Achromobacter xylosoxidans,85698,S,386,40,426,0.00126
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Porphyromonas asaccharolytica,28123,S,422,2,424,0.00125
jhu00127,12_Zymo_Micro_Prep_CS_010_Air_Swab_S92,2025-03-14,Ralstonia insidiosa,190721,S,398,20,418,0.00123
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Salmonella enterica,28901,S,2801102,2370365,5171467,0.17191
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Escherichia coli,562,S,827408,3094048,3921456,0.13036
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Staphylococcus aureus,1280,S,3402565,152948,3555513,0.1182
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Pseudomonas aeruginosa,287,S,1318976,2230111,3549087,0.11798
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Listeria monocytogenes,1639,S,2951130,118588,3069718,0.10205
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Enterococcus faecalis,1351,S,2965385,82027,3047412,0.1013
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Lactobacillus fermentum,1613,S,2891335,60805,2952140,0.09814
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus intestinalis,1963032,S,5395,1811887,1817282,0.06041
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus subtilis,1423,S,159346,1615333,1774679,0.059
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Saccharomyces cerevisiae,4932,S,370673,471,371144,0.01234
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Cryptococcus neoformans,5207,S,255439,1295,256734,0.00853
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Shigella flexneri,623,S,7248,169208,176456,0.00587
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus cereus,1396,S,14971,56560,71531,0.00238
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus sp. HNA3,2585772,S,159,64055,64214,0.00213
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus velezensis,492670,S,3539,55339,58878,0.00196
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus sp. WR11,2448811,S,530,58208,58738,0.00195
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus sp. FJAT-14266,1837130,S,32,47132,47164,0.00157
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Bacillus vallismortis,72361,S,24056,19656,43712,0.00145
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Shigella boydii,621,S,6472,36648,43120,0.00143
jhu00128,13_Zymo_Microprep_MCS_OMR_BD801_S93,2025-03-14,Shigella dysenteriae,622,S,9358,21757,31115,0.00103
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Salmonella enterica,28901,S,119078,109267,228345,0.16411
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Escherichia coli,562,S,36520,139906,176426,0.1268
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Staphylococcus aureus,1280,S,161810,8658,170468,0.12251
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Pseudomonas aeruginosa,287,S,57762,103370,161132,0.11581
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Listeria monocytogenes,1639,S,134158,5775,139933,0.10057
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Enterococcus faecalis,1351,S,133748,3981,137729,0.09899
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Lactobacillus fermentum,1613,S,125920,2916,128836,0.09259
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus subtilis,1423,S,6829,91511,98340,0.07068
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus intestinalis,1963032,S,243,60637,60880,0.04375
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Saccharomyces cerevisiae,4932,S,17461,36,17497,0.01258
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Cryptococcus neoformans,5207,S,10129,57,10186,0.00732
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Shigella flexneri,623,S,372,8009,8381,0.00602
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Cutibacterium acnes,1747,S,7103,70,7173,0.00516
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus sp. FJAT-14266,1837130,S,6,6568,6574,0.00472
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Delftia tsuruhatensis,180282,S,4209,847,5056,0.00363
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Mycolicibacterium phocaicum,319706,S,4384,136,4520,0.00325
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Xanthomonas campestris,339,S,3939,52,3991,0.00287
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Meiothermus silvanus,52022,S,3785,7,3792,0.00273
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Rhizobium oryzihabitans,2267833,S,2703,322,3025,0.00217
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus cereus,1396,S,716,1843,2559,0.00184
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Shigella boydii,621,S,353,2060,2413,0.00173
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus sp. HNA3,2585772,S,7,2095,2102,0.00151
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Sphingomonas azotifigens,330920,S,1,1934,1935,0.00139
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Pseudomonas tolaasii,29442,S,1887,40,1927,0.00138
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus vallismortis,72361,S,1057,648,1705,0.00123
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus velezensis,492670,S,172,1504,1676,0.0012
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Shigella dysenteriae,622,S,508,1126,1634,0.00117
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Trypanosoma cruzi,5693,S,1377,225,1602,0.00115
jhu00129,14_Zymo_Microprep_OMR_BD801_S94,2025-03-14,Bacillus sp. WR11,2448811,S,19,1551,1570,0.00113
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Salmonella enterica,28901,S,169084,161057,330141,0.15757
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Escherichia coli,562,S,51491,202197,253688,0.12108
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Staphylococcus aureus,1280,S,218221,16870,235091,0.1122
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Pseudomonas aeruginosa,287,S,80317,144182,224499,0.10715
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Listeria monocytogenes,1639,S,182888,8216,191104,0.09121
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Enterococcus faecalis,1351,S,185445,5381,190826,0.09108
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Lactobacillus fermentum,1613,S,163341,3806,167147,0.07978
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus subtilis,1423,S,9639,110348,119987,0.05727
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus intestinalis,1963032,S,280,102532,102812,0.04907
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Xanthomonas campestris,339,S,90417,1519,91936,0.04388
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Cutibacterium acnes,1747,S,53655,334,53989,0.02577
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Saccharomyces cerevisiae,4932,S,22938,54,22992,0.01097
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Trypanosoma cruzi,5693,S,17344,3786,21130,0.01008
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Cryptococcus neoformans,5207,S,14228,124,14352,0.00685
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Shigella flexneri,623,S,453,8455,8908,0.00425
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Cryptosporidium hominis,237895,S,7008,1460,8468,0.00404
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,7455,96,7551,0.0036
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Delftia tsuruhatensis,180282,S,4660,911,5571,0.00266
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus cereus,1396,S,926,3572,4498,0.00215
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Lactococcus lactis,1358,S,3845,139,3984,0.0019
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Pseudomonas tolaasii,29442,S,3707,93,3800,0.00181
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus amyloliquefaciens,1390,S,102,3305,3407,0.00163
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Shigella boydii,621,S,473,2891,3364,0.00161
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus velezensis,492670,S,222,3066,3288,0.00157
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus sp. WR11,2448811,S,27,3236,3263,0.00156
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus sp. Lzh-5,2049935,S,3,3139,3142,0.0015
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Malassezia restricta,76775,S,2881,0,2881,0.00138
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Bacillus vallismortis,72361,S,1516,1342,2858,0.00136
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Rothia mucilaginosa,43675,S,2697,20,2717,0.0013
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Actinomyces sp. oral taxon 171,706438,S,2581,119,2700,0.00129
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Micrococcus luteus,1270,S,2160,444,2604,0.00124
jhu00130,15_Qiagen_Soil_Pro_CS_001_Left_Eye_S95,2025-03-14,Xanthomonas euvesicatoria,456327,S,1496,1014,2510,0.0012
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Salmonella enterica,28901,S,7100,6018,13118,0.147
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Staphylococcus aureus,1280,S,10393,559,10952,0.12272
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Escherichia coli,562,S,2219,8531,10750,0.12046
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Enterococcus faecalis,1351,S,8522,222,8744,0.09798
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Listeria monocytogenes,1639,S,8326,365,8691,0.09739
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Pseudomonas aeruginosa,287,S,2791,4650,7441,0.08338
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Lactobacillus fermentum,1613,S,6581,136,6717,0.07527
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Xanthomonas campestris,339,S,5652,111,5763,0.06458
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus intestinalis,1963032,S,16,5109,5125,0.05743
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus subtilis,1423,S,471,3899,4370,0.04897
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Cutibacterium acnes,1747,S,1824,8,1832,0.02053
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Saccharomyces cerevisiae,4932,S,999,2,1001,0.01122
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus sp. Lzh-5,2049935,S,1,912,913,0.01023
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Delftia tsuruhatensis,180282,S,570,93,663,0.00743
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Cryptococcus neoformans,5207,S,615,7,622,0.00697
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Trypanosoma cruzi,5693,S,193,70,263,0.00295
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Shigella flexneri,623,S,19,231,250,0.0028
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Lactococcus lactis,1358,S,205,7,212,0.00238
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus velezensis,492670,S,12,151,163,0.00183
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus cereus,1396,S,38,122,160,0.00179
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Rothia mucilaginosa,43675,S,160,0,160,0.00179
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,146,2,148,0.00166
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Cryptosporidium hominis,237895,S,110,30,140,0.00157
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Sporosarcina ureae,1571,S,138,1,139,0.00156
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Streptococcus oralis,1303,S,95,25,120,0.00134
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Shigella dysenteriae,622,S,36,82,118,0.00132
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Shigella boydii,621,S,15,103,118,0.00132
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Veillonella parvula,29466,S,115,2,117,0.00131
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus vallismortis,72361,S,63,48,111,0.00124
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Rothia dentocariosa,2047,S,109,0,109,0.00122
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Streptococcus mitis,28037,S,98,8,106,0.00119
jhu00131,16_Qiagen_Soil_Pro_CS_002_Right_Eye_S96,2025-03-14,Bacillus sp. WR11,2448811,S,1,104,105,0.00118
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Xanthomonas campestris,339,S,4668,99,4767,0.20017
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Salmonella enterica,28901,S,1379,1479,2858,0.12001
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Staphylococcus aureus,1280,S,1792,281,2073,0.08705
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Escherichia coli,562,S,417,1433,1850,0.07768
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Cutibacterium acnes,1747,S,1787,20,1807,0.07588
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Listeria monocytogenes,1639,S,1562,70,1632,0.06853
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Pseudomonas aeruginosa,287,S,624,994,1618,0.06794
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Enterococcus faecalis,1351,S,1509,47,1556,0.06534
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Lactobacillus fermentum,1613,S,1320,35,1355,0.0569
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Bacillus subtilis,1423,S,89,926,1015,0.04262
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Bacillus intestinalis,1963032,S,3,877,880,0.03695
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Lactococcus lactis,1358,S,308,19,327,0.01373
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Trypanosoma cruzi,5693,S,159,46,205,0.00861
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Saccharomyces cerevisiae,4932,S,205,0,205,0.00861
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,131,1,132,0.00554
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Cryptococcus neoformans,5207,S,132,0,132,0.00554
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Cryptosporidium hominis,237895,S,112,17,129,0.00542
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Delftia tsuruhatensis,180282,S,100,16,116,0.00487
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Pseudomonas tolaasii,29442,S,110,3,113,0.00474
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Shigella sonnei,624,S,1,104,105,0.00441
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Shigella flexneri,623,S,4,75,79,0.00332
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Corynebacterium kroppenstedtii,161879,S,73,2,75,0.00315
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Rothia mucilaginosa,43675,S,73,0,73,0.00307
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Shigella boydii,621,S,9,55,64,0.00269
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Streptococcus mitis,28037,S,56,4,60,0.00252
jhu00132,17_Qiagen_Soil_Pro_CS_003_Left_Eye_S1,2025-03-14,Staphylococcus epidermidis,1282,S,55,1,56,0.00235
